LocationID,StateAbbr,StateDesc,LocationName,TotalPopulation,Geolocation,States,Counties
29205,MO,Missouri,Shelby,5919,POINT (-92.0887194 39.7975309),18.0,2214.0
29201,MO,Missouri,Scott,38288,POINT (-89.5680975 37.0477927),18.0,2213.0
29199,MO,Missouri,Scotland,4871,POINT (-92.1428235 40.4476855),18.0,2212.0
29213,MO,Missouri,Taney,56104,POINT (-93.0428188 36.6498267),18.0,2217.0
29111,MO,Missouri,Lewis,9810,POINT (-91.7288031 40.0845592),18.0,2117.0
29035,MO,Missouri,Carter,5991,POINT (-90.9457051 36.9448579),18.0,514.0
29139,MO,Missouri,Montgomery,11294,POINT (-91.465427 38.9351835),18.0,533.0
28095,MS,Mississippi,Monroe,35123,POINT (-88.4850379 33.8900295),32.0,2542.0
28027,MS,Mississippi,Coahoma,21564,POINT (-90.6040104 34.2303156),32.0,1602.0
28161,MS,Mississippi,Yalobusha,11982,POINT (-89.7038072 34.0306661),32.0,2645.0
28107,MS,Mississippi,Panola,33848,POINT (-89.9630654 34.3652052),32.0,500.0
28025,MS,Mississippi,Clay,19352,POINT (-88.782468 33.65967),32.0,1601.0
28015,MS,Mississippi,Carroll,9732,POINT (-89.918887 33.4407948),32.0,1597.0
28065,MS,Mississippi,Jefferson Davis,10890,POINT (-89.8270863 31.5648075),32.0,406.0
28163,MS,Mississippi,Yazoo,26982,POINT (-90.3879282 32.7656747),32.0,2646.0
28141,MS,Mississippi,Tishomingo,19275,POINT (-88.2348272 34.7388349),32.0,2596.0
28143,MS,Mississippi,Tunica,9392,POINT (-90.3717697 34.6522011),32.0,2597.0
28047,MS,Mississippi,Harrison,208801,POINT (-89.0833762 30.4165357),32.0,1644.0
28011,MS,Mississippi,Bolivar,30142,POINT (-90.8841199 33.7991391),32.0,1596.0
28063,MS,Mississippi,Jefferson,6997,POINT (-91.0438779 31.7336333),32.0,1650.0
28051,MS,Mississippi,Holmes,16726,POINT (-90.0911968 33.1259415),32.0,1646.0
28125,MS,Mississippi,Sharkey,4160,POINT (-90.8276129 32.8923946),32.0,2590.0
28103,MS,Mississippi,Noxubee,10236,POINT (-88.5661522 33.106606),32.0,2544.0
28019,MS,Mississippi,Choctaw,8063,POINT (-89.2513319 33.3459638),32.0,1599.0
28073,MS,Mississippi,Lamar,64165,POINT (-89.5063691 31.1975865),32.0,408.0
28033,MS,Mississippi,DeSoto,188275,POINT (-89.9912114 34.8749217),32.0,1604.0
28035,MS,Mississippi,Forrest,75009,POINT (-89.2594467 31.1885802),32.0,401.0
28115,MS,Mississippi,Pontotoc,32461,POINT (-89.0372387 34.2270808),32.0,501.0
28055,MS,Mississippi,Issaquena,1220,POINT (-91.0035351 32.7555393),32.0,1648.0
28129,MS,Mississippi,Smith,15779,POINT (-89.4948763 32.019029),32.0,504.0
28069,MS,Mississippi,Kemper,9521,POINT (-88.6256306 32.7501361),32.0,1651.0
28145,MS,Mississippi,Union,28866,POINT (-89.0023393 34.4895325),32.0,506.0
28049,MS,Mississippi,Hinds,227966,POINT (-90.4660171 32.2677879),32.0,1645.0
28151,MS,Mississippi,Washington,42837,POINT (-90.9444459 33.273174),32.0,2642.0
28117,MS,Mississippi,Prentiss,25013,POINT (-88.5221836 34.6205664),32.0,502.0
28071,MS,Mississippi,Lafayette,54408,POINT (-89.4853847 34.353078),32.0,1652.0
28099,MS,Mississippi,Neshoba,28996,POINT (-89.1192743 32.752518),32.0,2543.0
28121,MS,Mississippi,Rankin,155975,POINT (-89.946063 32.2671233),32.0,2589.0
28013,MS,Mississippi,Calhoun,14241,POINT (-89.3371142 33.9366339),32.0,398.0
28045,MS,Mississippi,Hancock,48000,POINT (-89.4827905 30.3916415),32.0,1643.0
28059,MS,Mississippi,Jackson,143802,POINT (-88.6251005 30.4560045),32.0,1649.0
28113,MS,Mississippi,Pike,38997,POINT (-90.3977254 31.1775159),32.0,2587.0
28153,MS,Mississippi,Wayne,20317,POINT (-88.678214 31.642503),32.0,507.0
28061,MS,Mississippi,Jasper,16332,POINT (-89.1191761 32.0167482),32.0,405.0
28031,MS,Mississippi,Covington,18518,POINT (-89.5488968 31.633331),32.0,400.0
28133,MS,Mississippi,Sunflower,24740,POINT (-90.5950901 33.6055289),32.0,2593.0
28079,MS,Mississippi,Leake,22741,POINT (-89.5222495 32.7606302),32.0,494.0
28003,MS,Mississippi,Alcorn,36889,POINT (-88.5811091 34.8865689),32.0,396.0
28037,MS,Mississippi,Franklin,7657,POINT (-90.8954573 31.4777726),32.0,402.0
28043,MS,Mississippi,Grenada,20610,POINT (-89.8027405 33.770031),32.0,403.0
28097,MS,Mississippi,Montgomery,9661,POINT (-89.6396251 33.5007144),32.0,498.0
28137,MS,Mississippi,Tate,28539,POINT (-89.9431054 34.6495527),32.0,2595.0
28135,MS,Mississippi,Tallahatchie,13707,POINT (-90.1722434 33.9545292),32.0,2594.0
28089,MS,Mississippi,Madison,106871,POINT (-90.0341603 32.6343703),32.0,2540.0
28067,MS,Mississippi,Jones,67993,POINT (-89.1685317 31.6166011),32.0,407.0
28105,MS,Mississippi,Oktibbeha,49789,POINT (-88.8761514 33.4223134),32.0,2545.0
28017,MS,Mississippi,Chickasaw,16951,POINT (-88.9475579 33.9332767),32.0,1598.0
28041,MS,Mississippi,Greene,13477,POINT (-88.6348108 31.2128455),32.0,1606.0
28109,MS,Mississippi,Pearl River,55876,POINT (-89.5869043 30.7747929),32.0,2546.0
28053,MS,Mississippi,Humphreys,7827,POINT (-90.5234209 33.1309962),32.0,1647.0
28007,MS,Mississippi,Attala,18004,POINT (-89.5886219 33.0904678),32.0,397.0
28131,MS,Mississippi,Stone,18360,POINT (-89.112297 30.790184),32.0,2592.0
28057,MS,Mississippi,Itawamba,23261,POINT (-88.3631269 34.2810747),32.0,404.0
28009,MS,Mississippi,Benton,8351,POINT (-89.200213 34.8095927),32.0,1595.0
28023,MS,Mississippi,Clarke,15299,POINT (-88.6879756 32.0453738),32.0,399.0
28075,MS,Mississippi,Lauderdale,73751,POINT (-88.6604487 32.4039981),32.0,492.0
28083,MS,Mississippi,Leflore,27854,POINT (-90.2949343 33.5497896),32.0,2538.0
28123,MS,Mississippi,Scott,28061,POINT (-89.5334861 32.4119595),32.0,503.0
28147,MS,Mississippi,Walthall,14294,POINT (-90.1034306 31.164492),32.0,2598.0
28149,MS,Mississippi,Warren,44841,POINT (-90.8523838 32.3560946),32.0,3157.0
28159,MS,Mississippi,Winston,17845,POINT (-89.0373913 33.0787236),32.0,508.0
28093,MS,Mississippi,Marshall,35301,POINT (-89.504231 34.7661897),32.0,2541.0
28087,MS,Mississippi,Lowndes,58309,POINT (-88.4397227 33.4714237),32.0,2539.0
28039,MS,Mississippi,George,24425,POINT (-88.6422679 30.8554305),32.0,1605.0
28101,MS,Mississippi,Newton,20866,POINT (-89.1184115 32.4019702),32.0,499.0
28157,MS,Mississippi,Wilkinson,8351,POINT (-91.3246169 31.1610908),32.0,2644.0
28127,MS,Mississippi,Simpson,26629,POINT (-89.9177086 31.9025047),32.0,2591.0
28119,MS,Mississippi,Quitman,6760,POINT (-90.2901707 34.2528327),32.0,2588.0
28155,MS,Mississippi,Webster,9676,POINT (-89.2839612 33.6120605),32.0,2643.0
28085,MS,Mississippi,Lincoln,33936,POINT (-90.4535663 31.5352155),32.0,496.0
28111,MS,Mississippi,Perry,11862,POINT (-88.9887554 31.1693073),32.0,2547.0
28091,MS,Mississippi,Marion,24441,POINT (-89.821712 31.2301672),32.0,497.0
28029,MS,Mississippi,Copiah,27933,POINT (-90.4487578 31.8669151),32.0,1603.0
28077,MS,Mississippi,Lawrence,12480,POINT (-90.1075299 31.5500087),32.0,493.0
28021,MS,Mississippi,Claiborne,8911,POINT (-90.9154239 31.9728096),32.0,1600.0
28139,MS,Mississippi,Tippah,21748,POINT (-88.9188185 34.7636183),32.0,505.0
28081,MS,Mississippi,Lee,85466,POINT (-88.6824388 34.2923703),32.0,495.0
28005,MS,Mississippi,Amite,12205,POINT (-90.7955421 31.2039333),32.0,1594.0
28001,MS,Mississippi,Adams,30275,POINT (-91.3517966 31.4862243),32.0,1562.0
27041,MN,Minnesota,Douglas,38328,POINT (-95.462155 45.9368351),1.0,373.0
27093,MN,Minnesota,Meeker,23341,POINT (-94.527346 45.1231555),1.0,1456.0
27005,MN,Minnesota,Becker,34456,POINT (-95.7417568 46.9376289),1.0,1348.0
27031,MN,Minnesota,Cook,5417,POINT (-90.3443192 47.7585562),1.0,371.0
27097,MN,Minnesota,Morrison,33187,POINT (-94.2666194 46.0204839),1.0,1458.0
27017,MN,Minnesota,Carlton,35769,POINT (-92.6710435 46.6038184),1.0,368.0
27009,MN,Minnesota,Benton,40958,POINT (-94.0014397 45.7012249),1.0,367.0
27087,MN,Minnesota,Mahnomen,5473,POINT (-95.8110885 47.3283866),1.0,1454.0
27055,MN,Minnesota,Houston,18632,POINT (-91.5015556 43.6669899),1.0,1407.0
27169,MN,Minnesota,Winona,50485,POINT (-91.7770438 43.9813526),1.0,1559.0
27019,MN,Minnesota,Carver,106565,POINT (-93.8000913 44.8213196),1.0,1353.0
27047,MN,Minnesota,Freeborn,30364,POINT (-93.3502887 43.6742019),1.0,1404.0
27021,MN,Minnesota,Cass,29928,POINT (-94.3337048 46.9517447),1.0,1354.0
27095,MN,Minnesota,Mille Lacs,26146,POINT (-93.6329964 45.9290434),1.0,1457.0
27123,MN,Minnesota,Ramsey,547903,POINT (-93.0999648 45.0152037),1.0,1506.0
27109,MN,Minnesota,Olmsted,159298,POINT (-92.4100977 43.9994993),1.0,3140.0
27081,MN,Minnesota,Lincoln,5568,POINT (-96.2720323 44.4082382),1.0,380.0
27133,MN,Minnesota,Rock,9301,POINT (-96.2632376 43.6695866),1.0,1509.0
27065,MN,Minnesota,Kanabec,16416,POINT (-93.2977883 45.9477598),1.0,377.0
27045,MN,Minnesota,Fillmore,21135,POINT (-92.0939369 43.6791869),1.0,1403.0
27083,MN,Minnesota,Lyon,25271,POINT (-95.8472678 44.4091953),1.0,381.0
27061,MN,Minnesota,Itasca,45268,POINT (-93.6111022 47.4908166),1.0,1408.0
27011,MN,Minnesota,Big Stone,4923,POINT (-96.4022263 45.4199252),1.0,1350.0
27121,MN,Minnesota,Pope,11277,POINT (-95.4467052 45.5896228),1.0,386.0
27079,MN,Minnesota,Le Sueur,28741,POINT (-93.7301433 44.3734238),1.0,379.0
27119,MN,Minnesota,Polk,30900,POINT (-96.4000265 47.7742536),1.0,385.0
27027,MN,Minnesota,Clay,64690,POINT (-96.4949007 46.8983772),1.0,369.0
27147,MN,Minnesota,Steele,36596,POINT (-93.2204527 44.0152607),1.0,391.0
27091,MN,Minnesota,Martin,19484,POINT (-94.5470963 43.6771732),1.0,383.0
27085,MN,Minnesota,McLeod,35710,POINT (-94.2723231 44.8216571),1.0,382.0
27013,MN,Minnesota,Blue Earth,68241,POINT (-94.0640122 44.0337104),1.0,1351.0
27003,MN,Minnesota,Anoka,359921,POINT (-93.2427232 45.2741098),1.0,3139.0
27111,MN,Minnesota,Otter Tail,58741,POINT (-95.7145815 46.4057273),1.0,384.0
27145,MN,Minnesota,Stearns,162038,POINT (-94.6104822 45.5552345),1.0,1552.0
27167,MN,Minnesota,Wilkin,6161,POINT (-96.476657 46.3623354),1.0,395.0
27077,MN,Minnesota,Lake of the Woods,3754,POINT (-94.9046335 48.7681003),1.0,1453.0
27173,MN,Minnesota,Yellow Medicine,9580,POINT (-95.862756 44.7157358),1.0,1561.0
27105,MN,Minnesota,Nobles,21400,POINT (-95.7631323 43.6776863),1.0,1501.0
27001,MN,Minnesota,Aitkin,15848,POINT (-93.41976 46.6024464),1.0,1347.0
27127,MN,Minnesota,Redwood,15079,POINT (-95.2542415 44.4035357),1.0,1507.0
27049,MN,Minnesota,Goodhue,46318,POINT (-92.7160003 44.4061779),1.0,1405.0
27151,MN,Minnesota,Swift,9176,POINT (-95.6901243 45.2758101),1.0,1554.0
27025,MN,Minnesota,Chisago,56794,POINT (-92.9038486 45.5054439),1.0,1356.0
27101,MN,Minnesota,Murray,8155,POINT (-95.7615809 44.0155943),1.0,1459.0
27163,MN,Minnesota,Washington,265476,POINT (-92.890117 45.037929),1.0,1558.0
27053,MN,Minnesota,Hennepin,1268408,POINT (-93.4752279 45.0061209),1.0,1406.0
27039,MN,Minnesota,Dodge,20987,POINT (-92.8693529 44.0207056),1.0,372.0
27125,MN,Minnesota,Red Lake,4046,POINT (-96.08718 47.8654866),1.0,387.0
27155,MN,Minnesota,Traverse,3218,POINT (-96.4748315 45.7699352),1.0,1555.0
27071,MN,Minnesota,Koochiching,12059,POINT (-93.7828956 48.2453743),1.0,1451.0
27075,MN,Minnesota,Lake,10639,POINT (-91.4117038 47.5171114),1.0,1452.0
27129,MN,Minnesota,Renville,14403,POINT (-94.9556169 44.7236969),1.0,1508.0
27099,MN,Minnesota,Mower,40150,POINT (-92.7595136 43.6662486),1.0,3154.0
27137,MN,Minnesota,St. Louis,198538,POINT (-92.5145933 47.578635),1.0,389.0
27037,MN,Minnesota,Dakota,431807,POINT (-93.0624813 44.670893),1.0,1401.0
27103,MN,Minnesota,Nicollet,34482,POINT (-94.2456844 44.3588204),1.0,1500.0
27143,MN,Minnesota,Sibley,14715,POINT (-94.2301232 44.5757343),1.0,390.0
27051,MN,Minnesota,Grant,6026,POINT (-96.0106987 45.9307426),1.0,374.0
27007,MN,Minnesota,Beltrami,47442,POINT (-95.00505 47.8795077),1.0,1349.0
27139,MN,Minnesota,Scott,150689,POINT (-93.5337311 44.651805),1.0,1511.0
27157,MN,Minnesota,Wabasha,21642,POINT (-92.2334539 44.2896337),1.0,1556.0
27089,MN,Minnesota,Marshall,9321,POINT (-96.357761 48.3627284),1.0,1455.0
27015,MN,Minnesota,Brown,24846,POINT (-94.7336472 44.2465415),1.0,1352.0
27171,MN,Minnesota,Wright,140249,POINT (-93.9663964 45.1750914),1.0,1560.0
27073,MN,Minnesota,Lac qui Parle,6527,POINT (-96.176836 44.9998559),1.0,378.0
27159,MN,Minnesota,Wadena,13807,POINT (-94.9886078 46.5869861),1.0,393.0
27165,MN,Minnesota,Watonwan,10792,POINT (-94.613798 43.9781089),1.0,394.0
27113,MN,Minnesota,Pennington,13874,POINT (-96.0377254 48.069247),1.0,1503.0
27023,MN,Minnesota,Chippewa,11758,POINT (-95.5641082 45.0286254),1.0,1355.0
27141,MN,Minnesota,Sherburne,98811,POINT (-93.76913 45.4531762),1.0,1512.0
27161,MN,Minnesota,Waseca,18550,POINT (-93.5898443 44.0184598),1.0,1557.0
27057,MN,Minnesota,Hubbard,21783,POINT (-94.9132898 47.0955506),1.0,375.0
27035,MN,Minnesota,Crow Wing,65644,POINT (-94.0707182 46.4916528),1.0,1400.0
27117,MN,Minnesota,Pipestone,9121,POINT (-96.2570147 44.0153614),1.0,1505.0
27033,MN,Minnesota,Cottonwood,11242,POINT (-95.1831523 44.0106386),1.0,1357.0
27153,MN,Minnesota,Todd,24732,POINT (-94.9005758 46.0665694),1.0,392.0
27115,MN,Minnesota,Pine,29359,POINT (-92.7630936 46.1009402),1.0,1504.0
27063,MN,Minnesota,Jackson,9768,POINT (-95.1497314 43.671111),1.0,1409.0
27067,MN,Minnesota,Kandiyohi,43130,POINT (-95.0049812 45.1527137),1.0,1410.0
27059,MN,Minnesota,Isanti,41429,POINT (-93.2963388 45.5624313),1.0,376.0
27149,MN,Minnesota,Stevens,9765,POINT (-95.9923146 45.5934609),1.0,1553.0
27069,MN,Minnesota,Kittson,4214,POINT (-96.7803493 48.7760403),1.0,1411.0
27135,MN,Minnesota,Roseau,15117,POINT (-95.8215042 48.7610683),1.0,1510.0
27029,MN,Minnesota,Clearwater,9017,POINT (-95.371117 47.5758729),1.0,370.0
27131,MN,Minnesota,Rice,67084,POINT (-93.298513 44.3507747),1.0,388.0
27107,MN,Minnesota,Norman,6338,POINT (-96.4637757 47.3294529),1.0,1502.0
27043,MN,Minnesota,Faribault,13601,POINT (-93.9472338 43.6765219),1.0,1402.0
26013,MI,Michigan,Baraga,8164,POINT (-88.3618101 46.6958592),50.0,1214.0
26035,MI,Michigan,Clare,30771,POINT (-84.8383253 43.9911368),50.0,434.0
26121,MI,Michigan,Muskegon,173883,POINT (-86.4209083 43.4287388),50.0,1306.0
26061,MI,Michigan,Houghton,35126,POINT (-88.6519034 46.998427),50.0,343.0
26007,MI,Michigan,Alpena,28238,POINT (-83.4265739 44.894954),50.0,1212.0
26041,MI,Michigan,Delta,35612,POINT (-86.9019375 45.8052288),50.0,1271.0
26073,MI,Michigan,Isabella,69504,POINT (-84.8394245 43.6452331),50.0,347.0
26137,MI,Michigan,Otsego,24765,POINT (-84.5766031 45.0217871),50.0,362.0
26159,MI,Michigan,Van Buren,75474,POINT (-86.3060762 42.2821497),50.0,1344.0
26103,MI,Michigan,Marquette,65834,POINT (-87.5840278 46.6565964),50.0,353.0
26123,MI,Michigan,Newaygo,49348,POINT (-85.7913723 43.5627117),50.0,358.0
26021,MI,Michigan,Berrien,153025,POINT (-86.7425435 41.7913818),50.0,1216.0
26093,MI,Michigan,Livingston,192335,POINT (-83.9117183 42.6025316),50.0,351.0
26087,MI,Michigan,Lapeer,87635,POINT (-83.2243247 43.0886327),50.0,1261.0
26147,MI,Michigan,St. Clair,159293,POINT (-82.6689135 42.9288035),50.0,1313.0
26145,MI,Michigan,Saginaw,189868,POINT (-84.05541 43.3282667),50.0,1312.0
26059,MI,Michigan,Hillsdale,45658,POINT (-84.6374794 41.9274606),50.0,342.0
26075,MI,Michigan,Jackson,156920,POINT (-84.4208679 42.2484738),50.0,1258.0
26071,MI,Michigan,Iron,11066,POINT (-88.5405261 46.1702542),50.0,1257.0
26109,MI,Michigan,Menominee,22608,POINT (-87.5014573 45.5355685),50.0,355.0
26003,MI,Michigan,Alger,9015,POINT (-86.6571192 46.5217365),50.0,1211.0
26049,MI,Michigan,Genesee,404794,POINT (-83.7063718 43.0210768),50.0,438.0
26017,MI,Michigan,Bay,102387,POINT (-83.9787007 43.6997112),50.0,1215.0
26063,MI,Michigan,Huron,30653,POINT (-82.8570449 43.907616),50.0,1303.0
26011,MI,Michigan,Arenac,14953,POINT (-83.7406755 44.0368327),50.0,1213.0
26025,MI,Michigan,Calhoun,133580,POINT (-85.0123853 42.2429896),50.0,433.0
26107,MI,Michigan,Mecosta,43907,POINT (-85.3327509 43.6352949),50.0,354.0
26105,MI,Michigan,Mason,29164,POINT (-86.4429369 43.9571957),50.0,1267.0
26045,MI,Michigan,Eaton,110148,POINT (-84.8464499 42.5895301),50.0,437.0
26115,MI,Michigan,Monroe,150568,POINT (-83.4871059 41.916097),50.0,1304.0
26055,MI,Michigan,Grand Traverse,93592,POINT (-85.5538484 44.7186875),50.0,1315.0
26085,MI,Michigan,Lake,11587,POINT (-85.8113997 43.9951867),50.0,350.0
26029,MI,Michigan,Charlevoix,26105,POINT (-85.5436841 45.6185538),50.0,1219.0
26141,MI,Michigan,Presque Isle,12665,POINT (-83.4322825 45.2523973),50.0,1311.0
26083,MI,Michigan,Keweenaw,2119,POINT (-88.3513318 47.3672969),50.0,349.0
26117,MI,Michigan,Montcalm,63476,POINT (-85.1494679 43.3127822),50.0,357.0
26005,MI,Michigan,Allegan,118927,POINT (-86.2614034 42.4212512),50.0,429.0
26139,MI,Michigan,Ottawa,294635,POINT (-86.2193493 43.054969),50.0,1310.0
26153,MI,Michigan,Schoolcraft,8104,POINT (-86.197029 46.0211217),50.0,1342.0
26031,MI,Michigan,Cheboygan,25365,POINT (-84.4954307 45.4760217),50.0,1269.0
26009,MI,Michigan,Antrim,23449,POINT (-85.175639 45.0054553),50.0,430.0
26125,MI,Michigan,Oakland,1253459,POINT (-83.3842103 42.6604518),50.0,1307.0
26091,MI,Michigan,Lenawee,97808,POINT (-84.0743563 41.8960225),50.0,1263.0
26097,MI,Michigan,Mackinac,10839,POINT (-85.3037625 46.1678678),50.0,352.0
26001,MI,Michigan,Alcona,10505,POINT (-83.2945804 44.6575092),50.0,1920.0
26119,MI,Michigan,Montmorency,9337,POINT (-84.1301067 45.0241337),50.0,1305.0
26089,MI,Michigan,Leelanau,21743,POINT (-86.051574 45.1461816),50.0,1262.0
26101,MI,Michigan,Manistee,24738,POINT (-86.3275365 44.2452677),50.0,1266.0
26135,MI,Michigan,Oscoda,8368,POINT (-84.1269054 44.6872574),50.0,361.0
26065,MI,Michigan,Ingham,290609,POINT (-84.3738107 42.6035338),50.0,344.0
26027,MI,Michigan,Cass,51584,POINT (-86.000142 41.9172431),50.0,1218.0
26081,MI,Michigan,Kent,658708,POINT (-85.547446 43.0324971),50.0,1260.0
26161,MI,Michigan,Washtenaw,366473,POINT (-83.8434233 42.2522168),50.0,366.0
26143,MI,Michigan,Roscommon,23986,POINT (-84.6112715 44.3395168),50.0,363.0
26047,MI,Michigan,Emmet,33342,POINT (-84.9868217 45.5900944),50.0,1273.0
26079,MI,Michigan,Kalkaska,18003,POINT (-85.0889915 44.6788808),50.0,1259.0
26033,MI,Michigan,Chippewa,36958,POINT (-84.5206297 46.3218192),50.0,1270.0
26067,MI,Michigan,Ionia,64553,POINT (-85.073766 42.9446503),50.0,345.0
26051,MI,Michigan,Gladwin,25424,POINT (-84.3898162 43.9897504),50.0,1274.0
26111,MI,Michigan,Midland,83441,POINT (-84.3794144 43.6482031),50.0,356.0
26129,MI,Michigan,Ogemaw,20923,POINT (-84.1280728 44.3332801),50.0,359.0
26149,MI,Michigan,St. Joseph,60848,POINT (-85.5228703 41.9114878),50.0,1341.0
26077,MI,Michigan,Kalamazoo,265988,POINT (-85.5328544 42.2462657),50.0,348.0
26163,MI,Michigan,Wayne,1740623,POINT (-83.2619533 42.2846636),50.0,1345.0
26039,MI,Michigan,Crawford,13981,POINT (-84.6113432 44.6801748),50.0,436.0
26095,MI,Michigan,Luce,6126,POINT (-85.5175518 46.5109878),50.0,1264.0
26019,MI,Michigan,Benzie,17852,POINT (-86.2319991 44.6368444),50.0,432.0
26099,MI,Michigan,Macomb,870791,POINT (-82.9114562 42.6715526),50.0,1265.0
26127,MI,Michigan,Oceana,26819,POINT (-86.467177 43.6039542),50.0,1308.0
26023,MI,Michigan,Branch,43424,POINT (-85.0668852 41.9184551),50.0,1217.0
26015,MI,Michigan,Barry,62061,POINT (-85.3145503 42.5828109),50.0,431.0
26069,MI,Michigan,Iosco,25140,POINT (-83.3801412 44.3869118),50.0,346.0
26057,MI,Michigan,Gratiot,40283,POINT (-84.60469 43.2923259),50.0,341.0
26133,MI,Michigan,Osceola,23466,POINT (-85.3222825 43.9975523),50.0,360.0
26151,MI,Michigan,Sanilac,40747,POINT (-82.6428148 43.4491547),50.0,364.0
26157,MI,Michigan,Tuscola,52289,POINT (-83.436618 43.4879024),50.0,1343.0
26053,MI,Michigan,Gogebic,13842,POINT (-89.788314 46.4880535),50.0,1314.0
26155,MI,Michigan,Shiawassee,67738,POINT (-84.1463518 42.9515446),50.0,365.0
26113,MI,Michigan,Missaukee,15152,POINT (-85.0854708 44.325424),50.0,1268.0
26037,MI,Michigan,Clinton,79753,POINT (-84.5916949 42.950455),50.0,435.0
26043,MI,Michigan,Dickinson,25112,POINT (-87.8661386 46.0128332),50.0,1272.0
26131,MI,Michigan,Ontonagon,5656,POINT (-89.2769121 46.8353252),50.0,1309.0
26165,MI,Michigan,Wexford,33743,POINT (-85.5700462 44.3313751),50.0,1346.0
25005,MA,Massachusetts,Bristol,566765,POINT (-71.088894 41.7485884),25.0,1859.0
25007,MA,Massachusetts,Dukes,17461,POINT (-70.7014995 41.3809696),,1860.0
25021,MA,Massachusetts,Norfolk,709409,POINT (-71.1811102 42.1717377),25.0,1916.0
25027,MA,Massachusetts,Worcester,829212,POINT (-71.940282 42.3116934),25.0,1919.0
25017,MA,Massachusetts,Middlesex,1609379,POINT (-71.3949161 42.4817182),25.0,1915.0
25015,MA,Massachusetts,Hampshire,161401,POINT (-72.6636936 42.3394593),25.0,1914.0
25001,MA,Massachusetts,Barnstable,213164,POINT (-70.1648227 41.7061233),25.0,1858.0
25013,MA,Massachusetts,Hampden,463986,POINT (-72.6356476 42.1361975),25.0,1913.0
25023,MA,Massachusetts,Plymouth,523738,POINT (-70.7419417 41.9871959),25.0,1917.0
25025,MA,Massachusetts,Suffolk,801582,POINT (-71.018253 42.3385513),25.0,1918.0
25003,MA,Massachusetts,Berkshire,124571,POINT (-73.2179276 42.371493),25.0,427.0
25009,MA,Massachusetts,Essex,791263,POINT (-70.8649085 42.6427082),25.0,1861.0
25011,MA,Massachusetts,Franklin,70267,POINT (-72.5917921 42.5845038),25.0,1862.0
25019,MA,Massachusetts,Nantucket,11376,POINT (-70.1021635 41.2933918),,428.0
24017,MD,Maryland,Charles,164436,POINT (-77.0154272 38.4728532),45.0,419.0
24023,MD,Maryland,Garrett,28852,POINT (-79.2746192 39.5472985),45.0,1812.0
24033,MD,Maryland,Prince George's,909612,POINT (-76.848188 38.8292778),45.0,1815.0
24031,MD,Maryland,Montgomery,1051816,POINT (-77.2030633 39.1373815),45.0,1814.0
24011,MD,Maryland,Caroline,33492,POINT (-75.831662 38.8715306),45.0,1765.0
24510,MD,Maryland,Baltimore City,586131,POINT (-76.6104761 39.3000324),45.0,1857.0
24037,MD,Maryland,St. Mary's,114687,POINT (-76.534487 38.2230765),45.0,424.0
24043,MD,Maryland,Washington,151146,POINT (-77.8146709 39.6036207),45.0,426.0
24005,MD,Maryland,Baltimore,826017,POINT (-76.6165693 39.4431666),45.0,1763.0
24025,MD,Maryland,Harford,256805,POINT (-76.2997894 39.5374292),45.0,1813.0
24045,MD,Maryland,Wicomico,103990,POINT (-75.6320828 38.3673699),45.0,1816.0
24039,MD,Maryland,Somerset,25453,POINT (-75.8533228 38.0744501),45.0,3155.0
24021,MD,Maryland,Frederick,265161,POINT (-77.3976358 39.4701773),45.0,1768.0
24041,MD,Maryland,Talbot,36972,POINT (-76.1784757 38.7483486),45.0,425.0
24015,MD,Maryland,Cecil,103419,POINT (-75.9415852 39.5623537),45.0,1767.0
24019,MD,Maryland,Dorchester,31853,POINT (-76.0474333 38.4291957),45.0,420.0
24029,MD,Maryland,Kent,19192,POINT (-76.1259867 39.2412793),45.0,422.0
24009,MD,Maryland,Calvert,93072,POINT (-76.5297621 38.5227191),45.0,1764.0
24001,MD,Maryland,Allegany,70057,POINT (-78.7031037 39.6123134),45.0,417.0
24013,MD,Maryland,Carroll,169092,POINT (-77.0153297 39.563328),45.0,1766.0
24027,MD,Maryland,Howard,328200,POINT (-76.9244057 39.2522639),45.0,421.0
24047,MD,Maryland,Worcester,52403,POINT (-75.3099315 38.2221332),45.0,1856.0
24035,MD,Maryland,Queen Anne's,51167,POINT (-76.0824053 39.0406929),45.0,423.0
24003,MD,Maryland,Anne Arundel,582777,POINT (-76.5608941 38.9916174),45.0,418.0
23031,ME,Maine,York,209066,POINT (-70.6684248 43.4260188),49.0,1728.0
23005,ME,Maine,Cumberland,298111,POINT (-70.3303753 43.8083479),49.0,413.0
23001,ME,Maine,Androscoggin,108547,POINT (-70.2074347 44.1676811),49.0,1679.0
23007,ME,Maine,Franklin,29986,POINT (-70.4149354 44.9767238),49.0,1680.0
23029,ME,Maine,Washington,31473,POINT (-67.6093542 44.9670088),49.0,416.0
23027,ME,Maine,Waldo,39923,POINT (-69.1389608 44.5058217),49.0,1727.0
23013,ME,Maine,Knox,39951,POINT (-69.0385145 44.0420446),49.0,
23023,ME,Maine,Sagadahoc,36044,POINT (-69.844227 43.9168446),49.0,415.0
23021,ME,Maine,Piscataquis,16996,POINT (-69.1022311 45.9156393),49.0,1725.0
23009,ME,Maine,Hancock,55088,POINT (-68.3707034 44.5649063),49.0,414.0
